stem,answer,choice,prefix,prediction,accuracy
['sequester' 'juror'],0,"[['quarantine', 'patient'], ['cloister', 'convent'], ['parole', 'prisoner'], ['graduate', 'pupil'], ['elect', 'mayor']]","ML: Kaplan, practice set 1 (5)",2,False
['proficiency' 'expert'],2,"[['recognition', 'winner'], ['victory', 'athlete'], ['passion', 'enthusiast'], ['appointment', 'official'], ['medicine', 'doctor']]",190 FROM REAL SATs,0,False
['abrasive' 'skin'],3,"[['flammable', 'fire'], ['resilient', 'shock'], ['soluble', 'water'], ['corrosive', 'iron'], ['responsive', 'stimulus']]",190 FROM REAL SATs,0,False
['mercenary' 'money'],0,"[['vindictive', 'revenge'], ['scholarly', 'library'], ['immaculate', 'cleanliness'], ['thirsty', 'water'], ['belligerent', 'invasion']]",ML: http://www.gre.org/pprepdwnld.html GRE questions (8)  (PDT: _reverence_ --> _revenge_),4,False
['epilogue' 'book'],4,"[['sequel', 'movie'], ['conclusion', 'title'], ['tiff', 'quarrel'], ['intermission', 'play'], ['finale', 'symphony']]",190 FROM REAL SATs,4,True
['parsimony' 'philanthropy'],1,"[['carnal', 'active'], ['prejudice', 'tolerance'], ['generosity', 'kindness'], ['rivalry', 'noise'], ['liveliness', 'patience']]",ML: http://www.kagi.com/edicom/edu/sat_52.htm (4),1,True
['decorate' 'plain'],2,"[['create', 'talented'], ['mend', 'repaired'], ['cook', 'raw'], ['sing', 'vocal'], ['narrate', 'fictitious']]",190 FROM REAL SATs,2,True
['treason' 'country'],1,"[['settlement', 'lawyer'], ['embezzlement', 'employer'], ['justice', 'honor'], ['hospitality', 'generosity'], ['chagrin', 'mistake']]",KS type: 47,1,True
['overdose' 'prescription'],1,"[['deprivation', 'materialism'], ['indiscretion', 'convention'], ['affliction', 'sympathy'], ['adventure', 'expedition'], ['drug', 'medicine']]",ML: http://www.gre.org/pprepdwnld.html GRE questions (5),1,True
['vulnerable' 'hurt'],0,"[['fluid', 'changed'], ['vague', 'truncated'], ['virtuous', 'bribed'], ['witty', 'amused'], ['divergent', 'exploited']]",KS type: 50,1,False
['fathom' 'depth'],2,"[['amplify', 'volume'], ['overflow', 'capacity'], ['appraise', 'value'], ['stump', 'answer'], ['weigh', 'scale']]",190 FROM REAL SATs,1,False
['jubilation' 'joy'],1,"[['exaggeration', 'truth'], ['compassion', 'sympathy'], ['security', 'instability'], ['fortitude', 'danger'], ['emotion', 'anger']]",190 FROM REAL SATs,0,False
['vivid' 'lurid'],1,"[['effectual', 'able'], ['expensive', 'exorbitant'], ['ghastly', 'gruesome'], ['conspicuous', 'sullied'], ['bold', 'tremulous']]",ML: http://www.appliedpractice.com/pdfs/Anal.%20and%20Sent.%20Comp.%20for%20S.%20L.pdf (9) (spell corrected _conspiculous_),3,False
['drapery' 'fabric'],4,"[['fireplace', 'wood'], ['curtain', 'stage'], ['shutter', 'light'], ['sieve', 'liquid'], ['window', 'glass']]",ML: http://www.collegeboard.org/psat/student/bin/practice.cgi?va&6&q,1,False
['flake' 'snow'],1,"[['storm', 'hail'], ['drop', 'rain'], ['field', 'wheat'], ['stack', 'hay'], ['cloud', 'sky']]","ML: Kaplan, sample",4,False
['stomp' 'walk'],1,"[['devour', 'starve'], ['shout', 'speak'], ['run', 'scamper'], ['prepare', 'finish'], ['deliberate', 'conclude']]",190 FROM REAL SATs,0,False
['overexertion' 'fatigue'],1,"[['exemption', 'participation'], ['injury', 'pain'], ['labor', 'recreation'], ['immunity', 'disease'], ['transformation', 'deterioration']]",ML: http://www.collegeboard.org/psat/student/bin/practice.cgi?va&9&q,0,False
['salve' 'wound'],2,"[['utter', 'apology'], ['exploit', 'weakness'], ['mollify', 'anger'], ['squander', 'opportunity'], ['emulate', 'achievement']]",190 FROM REAL SATs,2,True
['intransigent' 'compromise'],1,"[['permanent', 'stability'], ['dogged', 'surrender'], ['disorganized', 'chaos'], ['lonesome', 'friendship'], ['strenuous', 'exercise']]",190 FROM REAL SATs,3,False
['incantation' 'words'],2,"[['malediction', 'harm'], ['oration', 'formality'], ['talisman', 'object'], ['enchantment', 'happiness'], ['divination', 'future']]",190 FROM REAL SATs,2,True
['cosmetics' 'embellish'],1,"[['calculation', 'assess'], ['ornament', 'adorn'], ['painting', 'hang'], ['posture', 'improve'], ['dish', 'garnish']]",190 FROM REAL SATs,1,True
['simian' 'ape'],2,"[['feathered', 'vulture'], ['bovine', 'pasture'], ['infantile', 'child'], ['carnivorous', 'plant'], ['wizened', 'wisdom']]",KS type: 65,1,False
['dynamic' 'static'],1,"[['movement', 'fluidity'], ['inherent', 'extrinsic'], ['border', 'threshold'], ['permission', 'allowance'], ['no', 'choice']]",ML: http://www.queendom.com/tests/iq/verbal_iq_b_1.html (4),0,False
['library' 'book'],1,"[['scholar', 'knowledge'], ['stable', 'horse'], ['factory', 'outlet'], ['laboratory', 'radiation'], ['laser', 'energy']]",KS type: 24,3,False
['sketch' 'artist'],3,"[['secret', 'confidant'], ['palette', 'painter'], ['cell', 'prisoner'], ['draft', 'writer'], ['chisel', 'sculptor']]",190 FROM REAL SATs,1,False
['goggles' 'eyes'],4,"[['belt', 'waist'], ['earrings', 'ears'], ['razor', 'hair'], ['gloves', 'cold'], ['helmet', 'head']]",190 FROM REAL SATs,0,False
['querulous' 'complain'],3,"[['silent', 'talk'], ['humorous', 'laugh'], ['dangerous', 'risk'], ['deceitful', 'cheat'], ['gracious', 'accept']]",190 FROM REAL SATs,1,False
['purgation' 'impurities'],3,"[['catharsis', 'epiphanies'], ['sterilization', 'ailments'], ['salvation', 'prayers'], ['disinfection', 'bacteria'], ['inattention', 'details']]",KS type: 67,0,False
['precarious' 'stability'],4,"[['mean', 'gauge'], ['huge', 'weight'], ['exact', 'measure'], ['exotic', 'accord'], ['anomalous', 'model']]",ML: http://www.kagi.com/edicom/edu/sat_51.htm (6),3,False
['crass' 'refinement'],4,"[['inefficient', 'time'], ['prudent', 'discretion'], ['clairvoyant', 'perception'], ['inept', 'mistake'], ['pretentious', 'modesty']]",190 FROM REAL SATs,4,True
['thicket' 'shrubs'],0,"[['grove', 'trees'], ['orchard', 'apples'], ['pasture', 'cows'], ['reef', 'waves'], ['crop', 'plants']]",190 FROM REAL SATs,1,False
['sap' 'tree'],2,"[['syrup', 'candy'], ['lint', 'clothes'], ['blood', 'mammal'], ['mold', 'bread'], ['fertilizer', 'plant']]",KS type: 44,0,False
['omnipotent' 'power'],1,"[['impudent', 'control'], ['daring', 'audacity'], ['parochial', 'scope'], ['objective', 'rage'], ['beguiling', 'disgust']]",KS type: 29,4,False
['frighten' 'skittish'],1,"[['despise', 'pleasant'], ['swindle', 'gullible'], ['parole', 'guilty'], ['caution', 'watchful'], ['shock', 'abrupt']]",ML: _One-on-one with the SATs_ (10) HARD,1,True
['evaporate' 'vapor'],0,"[['petrify', 'stone'], ['centrifuge', 'liquid'], ['saturate', 'fluid'], ['corrode', 'acid'], ['incinerate', 'fire']]",ML: http://www.gre.org/pprepdwnld.html GRE questions (6),0,True
['volatile' 'vaporize'],4,"[['translucent', 'illuminate'], ['brittle', 'bend'], ['frigid', 'chill'], ['ponderous', 'lift'], ['soluble', 'dissolve']]",190 FROM REAL SATs,0,False
['recuperate' 'surgery'],3,"[['restore', 'furniture'], ['cleanse', 'alcohol'], ['cure', 'illness'], ['revive', 'faint'], ['hospitalize', 'patient']]",190 FROM REAL SATs,1,False
['poison' 'toxic'],1,"[['mixture', 'soluble'], ['sugar', 'sweet'], ['medicine', 'prescribed'], ['milk', 'bottled'], ['solid', 'liquid']]",190 FROM REAL SATs,0,False
['evade' 'straightforward'],3,"[['leave', 'inviting'], ['enliven', 'animated'], ['flatten', 'smooth'], ['boast', 'modest'], ['assist', 'helpful']]","ML: Kaplan, practice set 1 (7)",1,False
['inadvertent' 'thought'],3,"[['ironic', 'wrath'], ['proud', 'prize'], ['artistic', 'work'], ['ungainly', 'skill'], ['prolific', 'design']]",ML: http://www.kagi.com/edicom/edu/sat_52.htm (3),3,True
['condense' 'short'],3,"[['shrink', 'wet'], ['measure', 'equal'], ['magnify', 'invisible'], ['deflate', 'flat'], ['increase', 'boundless']]",190 FROM REAL SATs,0,False
['locomotive' 'train'],1,"[['horse', 'saddle'], ['tractor', 'plow'], ['rudder', 'rowboat'], ['camel', 'desert'], ['gasoline', 'automobile']]",190 FROM REAL SATs,1,True
['best' 'seller'],4,"[['anthology', 'poem'], ['rave', 'critic'], ['collector', 'painting'], ['performance', 'play'], ['hit', 'song']]",ML: http://www.collegeboard.org/psat/student/bin/practice.cgi?va&5&q,2,False
['audience' 'theater'],3,"[['crew', 'ship'], ['scholars', 'library'], ['group', 'society'], ['spectators', 'arena'], ['actors', 'stage']]",190 FROM REAL SATs,4,False
['bungler' 'finesse'],2,"[['athlete', 'prowess'], ['thief', 'felony'], ['gossip', 'reserve'], ['preacher', 'oratory'], ['gourmet', 'cuisine']]",ML: http://www.collegeboard.org/psat/student/bin/practice.cgi?va&7&q,3,False
['affectation' 'behavior'],2,"[['speech', 'topic'], ['tension', 'violence'], ['facade', 'appearance'], ['buffoonery', 'action'], ['pretense', 'honesty']]",190 FROM REAL SATs,4,False
['diversion' 'boredom'],0,"[['assurance', 'uncertainty'], ['enmity', 'hatred'], ['secrecy', 'curiosity'], ['reward', 'deed'], ['sluggishness', 'fatigue']]",190 FROM REAL SATs,1,False
['embargo' 'trade'],4,"[['umbrella', 'clouds'], ['engine', 'automobile'], ['license', 'fishing'], ['alarm', 'valuable'], ['helmet', 'injury']]",KS type: 59,0,False
['move' 'scurry'],2,"[['scream', 'shout'], ['labor', 'rest'], ['breathe', 'pant'], ['arrest', 'indict'], ['jeer', 'mock']]",KS type: 25,4,False
['dearth' 'abundance'],2,"[['retribution', 'infamy'], ['death', 'funeral'], ['poverty', 'wealth'], ['contempt', 'anger'], ['ruse', 'plan']]",ML: http://www.appliedpractice.com/pdfs/Anal.%20and%20Sent.%20Comp.%20for%20S.%20L.pdf (7),1,False
['abridge' 'novel'],4,"[['interrupt', 'conversation'], ['rehearse', 'play'], ['terminate', 'ending'], ['punctuate', 'sentence'], ['abbreviate', 'word']]",190 FROM REAL SATs,4,True
['preamble' 'statute'],2,"[['interlude', 'musical'], ['conclusion', 'argument'], ['foreword', 'novel'], ['epilogue', 'address'], ['premiere', 'performance']]",190 FROM REAL SATs,3,False
['worry' 'panic'],1,"[['brain', 'intelligence'], ['happiness', 'bliss'], ['smile', 'anger'], ['agenda', 'list'], ['clock', 'time']]",KS type: 2,2,False
['regale' 'entertain'],0,"[['extol', 'praise'], ['educate', 'learn'], ['beautify', 'refresh'], ['tempt', 'repel'], ['hide', 'secrete']]",190 FROM REAL SATs,0,True
['story' 'building'],3,"[['crust', 'sandwich'], ['shingle', 'roof'], ['data', 'file'], ['layer', 'cake'], ['root', 'plant']]",190 FROM REAL SATs,1,False
['coop' 'poultry'],0,"[['aquarium', 'fish'], ['forest', 'wildlife'], ['crib', 'nursery'], ['fence', 'yard'], ['barn', 'tool']]",190 FROM REAL SATs,1,False
['lobbyist' 'cause'],2,"[['legislator', 'voter'], ['clergy', 'congregation'], ['advertiser', 'product'], ['defendant', 'verdict'], ['consumer', 'goods']]",190 FROM REAL SATs,2,True
['levee' 'flood'],2,"[['snow', 'avalanche'], ['rain', 'deluge'], ['immunization', 'disease'], ['zenith', 'view'], ['buttress', 'building']]",KS type: 66,3,False
['callow' 'experience'],2,"[['painting', 'artist'], ['heavy', 'weight'], ['barren', 'fruit'], ['gift', 'donor'], ['measure', 'ounce']]",ML: http://www.kagi.com/edicom/edu/sat_53.htm (6),3,False
['arid' 'dry'],0,"[['glacial', 'cold'], ['coastal', 'tidal'], ['damp', 'muddy'], ['snowbound', 'polar'], ['shallow', 'deep']]",190 FROM REAL SATs,3,False
['quart' 'volume'],1,"[['day', 'night'], ['mile', 'distance'], ['decade', 'century'], ['friction', 'heat'], ['part', 'whole']]",190 FROM REAL SATs,4,False
['inaudible' 'amplifier'],1,"[['incomprehensible', 'story'], ['imperceptible', 'microscope'], ['inadvertent', 'telescope'], ['heat', 'radiator'], ['unknown', 'mystery']]",KS type: 62,1,True
['buttress' 'support'],1,"[['encore', 'applause'], ['ornament', 'decoration'], ['choreography', 'dance'], ['prayer', 'religion'], ['thesis', 'evidence']]",190 FROM REAL SATs,0,False
['condescending' 'respect'],3,"[['bashful', 'attention'], ['obliging', 'thanks'], ['insecure', 'doubt'], ['merciless', 'compassion'], ['pathetic', 'pity']]",190 FROM REAL SATs,0,False
['territory' 'delegate'],0,"[['whole', 'sample'], ['agent', 'manager'], ['lobbyist', 'senator'], ['pitch', 'salesman'], ['minority', 'majority']]",KS type: 48,2,False
['fame' 'celebrity'],2,"[['diploma', 'graduation'], ['vacation', 'employee'], ['value', 'treasure'], ['actor', 'theater'], ['laughter', 'joke']]",ML: _One-on-one with the SATs_ (8) HARD,0,False
['sprout' 'seed'],3,"[['pollinate', 'bee'], ['cure', 'disease'], ['stimulate', 'growth'], ['hatch', 'egg'], ['filter', 'impurity']]",190 FROM REAL SATs,0,False
['hapless' 'lucky'],1,"[['focused', 'attentive'], ['rash', 'prudent'], ['considerate', 'angry'], ['controversial', 'argumentative'], ['fortunate', 'complacent']]",ML: http://www.collegeboard.org/sat/center/q0501/v_a_1q.html (hard),0,False
['tactile' 'touch'],4,"[['musical', 'hearing'], ['audible', 'volume'], ['nasal', 'smell'], ['sensitive', 'feeling'], ['visible', 'sight']]",190 FROM REAL SATs,1,False
['emollient' 'soften'],0,"[['oil', 'lubricate'], ['disinfectant', 'contaminate'], ['concrete', 'harden'], ['storm', 'thunder'], ['steam', 'evaporate']]",190 FROM REAL SATs,0,True
['atrophy' 'withered'],0,"[['contamination', 'impure'], ['putrefaction', 'preserved'], ['replication', 'completed'], ['inflation', 'reduced'], ['destruction', 'violent']]",ML: _One-on-one with the SATs_ (13) HARD,0,True
['pastiche' 'writing'],0,"[['collage', 'art'], ['melody', 'music'], ['bandage', 'medicine'], ['school', 'philosophy'], ['sequel', 'film']]",KS type: 64,0,True
['doormat' 'shoes'],1,"[['placemat', 'table'], ['napkin', 'mouth'], ['fork', 'plate'], ['lace', 'boot'], ['curtain', 'window']]",190 FROM REAL SATs  (PDT: _place mat_ --> _placemat_),0,False
['envelope' 'letter'],2,"[['scarf', 'hat'], ['box', 'bag'], ['crate', 'produce'], ['neck', 'head'], ['blood', 'heart']]",ML: http://www.gre.org/pprepdwnld.html GRE questions (3),3,False
['current' 'electricity'],2,"[['gauge', 'measurement'], ['forge', 'metal'], ['beam', 'light'], ['ripple', 'lake'], ['curve', 'circle']]",190 FROM REAL SATs,0,False
['gaze' 'observer'],0,"[['hear', 'listener'], ['banish', 'exile'], ['separate', 'joint'], ['operate', 'doctor'], ['sprain', 'ankle']]",190 FROM REAL SATs,0,True
['crumb' 'bread'],1,"[['ounce', 'unit'], ['splinter', 'wood'], ['water', 'bucket'], ['twine', 'rope'], ['cream', 'butter']]",ML: standard ETS example http://www.collegeboard.org/sat/center/tutor/anyl005.html,1,True
['cartographer' 'maps'],0,"[['architect', 'blueprints'], ['bibliographer', 'books'], ['curator', 'artworks'], ['traveler', 'countries'], ['surveyor', 'instruments']]",190 FROM REAL SATs,0,True
['promontory' 'view'],0,"[['haven', 'refuge'], ['waterfall', 'revelation'], ['prison', 'interrogation'], ['church', 'diversity'], ['memorial', 'architecture']]",KS type: 40,0,True
['procrastinate' 'action'],1,"[['reverse', 'direction'], ['postpone', 'event'], ['assign', 'choice'], ['endure', 'patience'], ['embezzle', 'fraud']]",190 FROM REAL SATs,0,False
['word' 'language'],2,"[['paint', 'portrait'], ['poetry', 'rhythm'], ['note', 'music'], ['tale', 'story'], ['week', 'year']]",190 FROM REAL SATs,2,True
['numb' 'insensible'],1,"[['reflect', 'luminous'], ['burnish', 'lustrous'], ['heckle', 'raucous'], ['repulse', 'odious'], ['braid', 'sinuous']]",ML: http://www.gre.org/pprepdwnld.html GRE questions (10),1,True
['avaricious' 'greed'],1,"[['proud', 'winner'], ['choleric', 'anger'], ['artistic', 'work'], ['ironic', 'wrath'], ['prolific', 'author']]",ML: http://www.kagi.com/edicom/edu/sat_51.htm (3),1,True
['palatable' 'toothsome'],2,"[['rancid', 'fragrant'], ['chewy', 'textured'], ['coarse', 'rough'], ['solitude', 'company'], ['no', 'choice']]",ML: http://www.queendom.com/tests/iq/verbal_iq_a_1.html (3),0,False
['judicious' 'prudence'],4,"[['deferential', 'scorn'], ['malevolent', 'influence'], ['indomitable', 'defeat'], ['stoic', 'hardship'], ['frivolous', 'giddiness']]",ML: http://www.collegeboard.org/psat/student/bin/practice.cgi?va,3,False
['criterion' 'judgment'],4,"[['height', 'statue'], ['depth', 'bottom'], ['song', 'voice'], ['edge', 'sharpness'], ['standard', 'selection']]",ML: http://www.kagi.com/edicom/edu/sat_51.htm (1) (fix judgment),4,True
['encourage' 'coerce'],1,"[['implement', 'accomplish'], ['suggest', 'command'], ['hinder', 'facilitate'], ['filter', 'separate'], ['oppose', 'disagree']]",ML: http://www.collegeboard.org/psat/student/bin/practice.cgi?va&8&q,1,True
['rangers' 'forest'],3,"[['panel', 'contest'], ['corps', 'army'], ['members', 'board'], ['police', 'precinct'], ['climbers', 'mountain']]",190 FROM REAL SATs,1,False
['index' 'topics'],2,"[['agenda', 'meeting'], ['diary', 'secrets'], ['roster', 'names'], ['manual', 'equipment'], ['ledger', 'numbers']]",190 FROM REAL SATs,0,False
['neophyte' 'experienced'],0,"[['invalid', 'healthy'], ['pugilist', 'stubborn'], ['defendant', 'guilty'], ['scholar', 'erudite'], ['sentinel', 'guarded']]",KS type: 35,1,False
['bankruptcy' 'money'],3,"[['discrepancy', 'account'], ['empathy', 'feeling'], ['plan', 'organization'], ['apathy', 'caring'], ['homely', 'household']]",KS type: 57,0,False
['building' 'blueprint'],0,"[['report', 'outline'], ['chicken', 'egg'], ['brick', 'wall'], ['soup', 'ladle'], ['conduit', 'cement']]",KS type: 21,0,True
['sword' 'sheath'],3,"[['knife', 'stone'], ['tool', 'garage'], ['pistol', 'holster'], ['gun', 'bullet'], ['no', 'choice']]",ML: http://www.queendom.com/tests/iq/verbal_iq_b_1.html (5) (wet stone->stone),0,False
['adult' 'child'],1,"[['horse', 'mare'], ['cat', 'kitten'], ['swine', 'sow'], ['human', 'animal'], ['cow', 'herd']]",ML: http://www.gre.org/pprepdwnld.html GRE questions (1),0,False
['cherry' 'fruit'],1,"[['flour', 'bread'], ['knife', 'utensil'], ['grass', 'water'], ['sail', 'ship'], ['leaf', 'tree']]",KS type: 8,1,True
['emend' 'faulty'],3,"[['recruit', 'competent'], ['fracture', 'separable'], ['renovate', 'habitable'], ['purify', 'contaminated'], ['reproduce', 'copied']]",190 FROM REAL SATs,2,False
['acquit' 'charge'],4,"[['accuse', 'offense'], ['punish', 'reward'], ['extricate', 'freedom'], ['camouflage', 'identity'], ['rescue', 'danger']]",ML: http://www.collegeboard.org/sat/center/q0501/v_a_2q.html (hard),2,False
['embroidery' 'cloth'],1,"[['bracelet', 'jewelry'], ['mural', 'wall'], ['tattoo', 'design'], ['paint', 'color'], ['flower', 'vase']]",190 FROM REAL SATs,4,False
['food' 'hunger'],0,"[['love', 'loneliness'], ['ginseng', 'energy'], ['antiseptic', 'wound'], ['anodyne', 'pain'], ['no', 'choice']]",ML: http://www.queendom.com/tests/iq/verbal_iq_b_1.html (7),2,False
['mare' 'horse'],4,"[['cat', 'dog'], ['shark', 'fish'], ['worm', 'snake'], ['lion', 'tiger'], ['ewe', 'sheep']]","ML: Kaplan, practice set 1 (2)",4,True
['flippancy' 'jollity'],3,"[['recognition', 'achievement'], ['practice', 'expertise'], ['camaraderie', 'combativeness'], ['insolence', 'pride'], ['politeness', 'behavior']]",190 FROM REAL SATs,4,False
['mason' 'stone'],1,"[['teacher', 'chalk'], ['carpenter', 'wood'], ['soldier', 'gun'], ['photograph', 'camera'], ['book', 'word']]",ML: http://www.kagi.com/edicom/edu/sat_51.htm (5),0,False
['mortar' 'brick'],2,"[['sap', 'tree'], ['siding', 'house'], ['glue', 'paper'], ['core', 'apple'], ['oil', 'engine']]",ML: _One-on-one with the SATs_ (5) MEDIUM,2,True
['barricade' 'access'],2,"[['heal', 'illness'], ['demand', 'due'], ['bind', 'movement'], ['complete', 'task'], ['chat', 'conversation']]",190 FROM REAL SATs,0,False
['extravagant' 'spend'],0,"[['belligerent', 'fight'], ['remarkable', 'surprise'], ['charitable', 'receive'], ['antagonistic', 'agree'], ['persuasive', 'believe']]",190 FROM REAL SATs,0,True
['audacious' 'boldness'],4,"[['anonymous', 'identity'], ['remorseful', 'misdeed'], ['deleterious', 'result'], ['impressionable', 'temptation'], ['sanctimonious', 'hypocrisy']]",190 FROM REAL SATs,1,False
['lubricant' 'slide'],1,"[['battery', 'discharge'], ['glue', 'adhere'], ['stain', 'cleanse'], ['poison', 'ingest'], ['water', 'drink']]",190 FROM REAL SATs,1,True
['immaculate' 'clean'],0,"[['enormous', 'large'], ['superficial', 'careful'], ['tiresome', 'bored'], ['precious', 'greedy'], ['obvious', 'deceptive']]",ML: _One-on-one with the SATs_ (2) EASY,2,False
['beagle' 'dog'],0,"[['africa', 'continent'], ['meow', 'cat'], ['barnyard', 'farm'], ['picnic', 'basket'], ['no', 'choice']]",ML: http://www.queendom.com/tests/iq/verbal_iq_a_1.html (9),1,False
['glutton' 'moderation'],2,"[['thief', 'larceny'], ['peer', 'nobility'], ['scoundrel', 'virtue'], ['gambler', 'luck'], ['benefactor', 'gift']]",190 FROM REAL SATs,0,False
['alteration' 'suit'],1,"[['digestion', 'snack'], ['revision', 'story'], ['irrigation', 'crop'], ['cooking', 'apron'], ['detection', 'gun']]",KS type: 60,0,False
['criticize' 'censorious'],3,"[['explain', 'enigmatic'], ['discard', 'useless'], ['exude', 'flamboyant'], ['concur', 'sycophantic'], ['tremble', 'jocular']]",KS type: 55,2,False
['ensemble' 'dancer'],1,"[['clique', 'outsider'], ['band', 'musician'], ['gymnasium', 'athlete'], ['museum', 'curator'], ['audience', 'performer']]",190 FROM REAL SATs,0,False
['feign' 'deceive'],0,"[['flee', 'elude'], ['dangle', 'drop'], ['send', 'receive'], ['contract', 'lengthen'], ['publish', 'write']]",190 FROM REAL SATs,1,False
['exhortation' 'urge'],2,"[['division', 'unite'], ['agreement', 'dissent'], ['eulogy', 'praise'], ['travesty', 'reproduce'], ['charity', 'donate']]",190 FROM REAL SATs,2,True
['architect' 'blueprint'],4,"[['instructor', 'blackboard'], ['graduate', 'diploma'], ['musician', 'note'], ['painter', 'brush'], ['composer', 'score']]",190 FROM REAL SATs,0,False
['billboard' 'advertisement'],3,"[['sculpture', 'museum'], ['store', 'window'], ['library', 'book'], ['canvas', 'painting'], ['theater', 'intermission']]",190 FROM REAL SATs,4,False
['patent' 'obvious'],2,"[['contrite', 'happy'], ['curt', 'expansive'], ['voracious', 'hungry'], ['dissonant', 'emotive'], ['ephemeral', 'exorbitant']]",KS type: 53,4,False
['fission' 'energy'],4,"[['reaction', 'response'], ['distortion', 'image'], ['nutrient', 'growth'], ['evaporation', 'liquid'], ['combustion', 'heat']]",190 FROM REAL SATs,1,False
['hedonistic' 'pleasure'],1,"[['promising', 'achievement'], ['vindictive', 'vengeance'], ['precocious', 'youth'], ['concerned', 'empathy'], ['cruel', 'mercy']]",190 FROM REAL SATs,1,True
['glue' 'fasten'],4,"[['laundry', 'fold'], ['bleach', 'color'], ['computer', 'repair'], ['steel', 'forge'], ['elevator', 'lift']]",KS type: 14,0,False
['copyright' 'book'],2,"[['franchise', 'license'], ['lease', 'owner'], ['patent', 'design'], ['trademark', 'registration'], ['brand', 'manufacturer']]",190 FROM REAL SATs,3,False
['obtain' 'steal'],2,"[['quest', 'search'], ['ask', 'interrogate'], ['testify', 'perjure'], ['buy', 'sell'], ['ask', 'donate']]",ML: http://www.kagi.com/edicom/edu/sat_52.htm (2),1,False
['deduction' 'rational'],0,"[['hunch', 'intuitive'], ['ploy', 'spontaneous'], ['maxim', 'hackneyed'], ['hypothesis', 'tested'], ['daydream', 'bored']]",190 FROM REAL SATs,4,False
['armistice' 'hostilities'],4,"[['reckoning', 'probabilities'], ['truce', 'belligerents'], ['artillery', 'tanks'], ['campaign', 'strategies'], ['adjournment', 'proceedings']]","ML: Kaplan, practice set 1 (3)  (PDT: _cease-fire_ --> _armistice_)",1,False
['caprice' 'predictable'],1,"[['indifference', 'callous'], ['caution', 'reckless'], ['concern', 'affectionate'], ['friendliness', 'congenial'], ['spontaneity', 'whimsical']]",ML: http://www.appliedpractice.com/pdfs/Anal.%20and%20Sent.%20Comp.%20for%20S.%20L.pdf (10) (spell corrected _spontaneity_),3,False
['map' 'navigate'],3,"[['manuscript', 'submit'], ['license', 'revoke'], ['writing', 'erase'], ['blueprint', 'build'], ['receipt', 'pay']]",190 FROM REAL SATs,0,False
['paint' 'canvas'],1,"[['brush', 'bucket'], ['peanut', 'butter'], ['clock', 'time'], ['art', 'life'], ['no', 'choice']]",ML: http://www.queendom.com/tests/iq/verbal_iq_a_1.html (4),0,False
['lull' 'trust'],2,"[['balk', 'fortitude'], ['betray', 'loyalty'], ['cajole', 'compliance'], ['hinder', 'destination'], ['soothe', 'passion']]",190 FROM REAL SATs,2,True
['ruler' 'line'],3,"[['stamp', 'letter'], ['period', 'dot'], ['key', 'door'], ['compass', 'circle'], ['thermometer', 'degree']]",190 FROM REAL SATs,4,False
['sluggish' 'energy'],4,"[['sheer', 'cliff'], ['reticent', 'tack'], ['inebriated', 'memory'], ['trite', 'speech'], ['satiated', 'hunger']]",KS type: 23,2,False
['playwright' 'actor'],1,"[['architect', 'custodian'], ['composer', 'musician'], ['biographer', 'celebrity'], ['soldier', 'colonel'], ['lawyer', 'judge']]",KS type: 20,0,False
['indigenous' 'native'],1,"[['new', 'used'], ['alien', 'foreign'], ['aged', 'wrinkled'], ['immigrate', 'exodus'], ['no', 'choice']]",ML: http://www.queendom.com/tests/iq/verbal_iq_a_1.html (2),2,False
['lummox' 'clumsy'],1,"[['boon', 'beneficial'], ['egotist', 'conceited'], ['rascal', 'predictable'], ['maxim', 'hackneyed'], ['toady', 'important']]",190 FROM REAL SATs,1,True
['excitement' 'frenzy'],2,"[['communication', 'signal'], ['strength', 'resistance'], ['surprise', 'astonishment'], ['reform', 'corruption'], ['fondness', 'hatred']]",ML: http://www.collegeboard.org/psat/student/bin/practice.cgi?va&4&q,2,True
['enthusiast' 'fervor'],2,"[['soldier', 'strength'], ['prisoner', 'remorse'], ['expert', 'skill'], ['servant', 'obedience'], ['parent', 'wisdom']]",ML: http://www.appliedpractice.com/pdfs/Anal.%20and%20Sent.%20Comp.%20for%20S.%20L.pdf (3),1,False
['paramount' 'importance'],4,"[['debatable', 'quality'], ['inaccurate', 'correction'], ['modulated', 'pitch'], ['unheralded', 'publicity'], ['precious', 'value']]",190 FROM REAL SATs,3,False
['reclusive' 'companionship'],0,"[['frugal', 'extravagance'], ['organized', 'structure'], ['pitiful', 'compassion'], ['provocative', 'anger'], ['moody', 'unhappiness']]",190 FROM REAL SATs,0,True
['prevarication' 'statement'],4,"[['conflagration', 'fire'], ['preamble', 'introduction'], ['indifferent', 'interest'], ['colt', 'horse'], ['pseudonym', 'name']]",KS type: 51,1,False
['legend' 'map'],3,"[['subtitle', 'translation'], ['bar', 'graph'], ['figure', 'blueprint'], ['key', 'chart'], ['footnote', 'information']]",190 FROM REAL SATs,2,False
['exorbitant' 'moderation'],2,"[['dispassionate', 'equanimity'], ['macabre', 'interest'], ['perfidious', 'loyalty'], ['brilliant', 'gullibility'], ['lavish', 'extravagance']]",ML: http://www.gre.org/pprepdwnld.html GRE questions (11),4,False
